7	7	128416	9.43754223530971	154908	0.510607159338124	154908	0.510607159338124	148472	0.489392840661876	boldANML_98
1	1	4	0.0177201855750151	38	8.96177801675852e-05	424021	0.999995283274728	2	4.71672527197817e-06	boldANML_99
2	2	41	0.772503205590356	275	0.000648549724896999	423983	0.99990566549456	40	9.43345054395634e-05	boldANML_99
3	3	158	1.5707145519218	1992	0.00469785837089026	423708	0.999257115769663	315	0.000742884230336562	boldANML_99
4	4	805	3.27483995937318	23407	0.0552021942205965	421716	0.994559257398773	2307	0.00544074260122682	boldANML_99
5	5	5061	5.81714397332689	128264	0.302493025142504	398309	0.939357063178177	25714	0.0606429368218233	boldANML_99
6	6	36114	8.08213232611823	51159	0.120651474094566	270045	0.636864038035673	153978	0.363135961964327	boldANML_99
7	7	139291	9.37816357487844	218886	0.516212563941107	218886	0.516212563941107	205137	0.483787436058893	boldANML_99
1	1	3	0.0165643621908914	32	1.8618051830329e-05	1718762	1	0	0	boldFull_100
2	2	41	0.788595720604986	536	0.000311852368158011	1718730	0.99998138194817	32	1.8618051830329e-05	boldFull_100
3	3	170	1.62259629716647	7223	0.00420244338657708	1718194	0.999669529580012	568	0.00033047041998834	boldFull_100
4	4	869	3.30471996898326	65805	0.0382862781467126	1710971	0.995467086193435	7791	0.00453291380656542	boldFull_100
5	5	5616	5.72192152372801	466178	0.271228942692473	1645166	0.957180808046722	73596	0.042819191953278	boldFull_100
6	6	42875	7.93743219309609	225278	0.131069921257277	1178988	0.685951865354249	539774	0.314048134645751	boldFull_100
7	7	192871	9.25316579470336	953710	0.554881944096972	953710	0.554881944096972	765052	0.445118055903028	boldFull_100
1	1	4	0.0227675333792411	34	0.000100880029907962	337031	0.99999109882089	3	8.90117910952604e-06	boldFull_97
2	2	42	0.855045549587385	283	0.000839677895998623	336997	0.999890218790982	37	0.000109781209017488	boldFull_97
3	3	166	1.69478631649388	1932	0.00573235934653477	336714	0.999050540894984	320	0.000949459105016111	boldFull_97
4	4	869	3.43020097481389	16647	0.04939264287876	334782	0.993318181548449	2252	0.00668181845155088	boldFull_97
5	5	5540	6.07547903114788	98687	0.292810220927265	318135	0.943925538669689	18899	0.0560744613303109	boldFull_97
6	6	41125	8.42329041822899	35083	0.104093355566501	219448	0.651115317742424	117586	0.348884682257576	boldFull_97
7	7	157060	9.81938798022324	184365	0.547021962175923	184365	0.547021962175923	152669	0.452978037824077	boldFull_97
1	1	4	0.0244926395984637	36	9.44755426438981e-05	381048	0.999992127038113	3	7.87296188699151e-06	boldFull_98
2	2	42	0.858550229322731	302	0.000792544829957145	381012	0.999897651495469	39	0.00010234850453089	boldFull_98
3	3	166	1.70067771020926	2170	0.00569477576492386	380710	0.999105106665512	341	0.000894893334488034	boldFull_98
4	4	871	3.43316589831797	18459	0.0484423344906587	378540	0.993410330900588	2511	0.00658966909941189	boldFull_98
5	5	5549	6.06235546794338	109864	0.288318361584145	360081	0.944967996409929	20970	0.0550320035900706	boldFull_98
6	6	41410	8.40513224626007	40565	0.10645556631527	250217	0.656649634825784	130834	0.343350365174216	boldFull_98
7	7	164558	9.82872659158321	209652	0.550194068510514	209652	0.550194068510514	171399	0.449805931489486	boldFull_98
1	1	4	0.0254269432936088	40	8.03158017324118e-05	498032	0.999995984209913	2	4.01579008662059e-06	boldFull_99
2	2	42	0.862733151017525	378	0.000758984326371292	497992	0.999915668408181	42	8.43315918190324e-05	boldFull_99
3	3	167	1.72582705197184	2793	0.00560805085596566	497614	0.99915668408181	420	0.000843315918190324	boldFull_99
4	4	874	3.4521818641279	23647	0.0474806940891586	494821	0.993548633225844	3213	0.00645136677415598	boldFull_99
5	5	5581	6.04840698529773	139200	0.279498990028793	471174	0.946067939136685	26860	0.0539320608633146	boldFull_99
6	6	41830	8.35513937394484	55557	0.11155262492119	331974	0.666568949107892	166060	0.333431050892108	boldFull_99
7	7	173007	9.78289852830042	276417	0.555016324186702	276417	0.555016324186702	221617	0.444983675813298	boldFull_99
